http://64.98.192.13:11434/v1,"smollm2:135m, deepseek-r1:1.5b, deepseek-r1:8b, deepseek-r1:14b, llama3.2-vision:latest, minicpm-v:latest, llava:13b, qwen2.5-coder:latest, gemma2:latest, qwen2-math:latest, qwen2.5:0.5b"
http://8.140.201.247:11434/v1,"smollm2:135m, deepseek-r1:8b, qwen2:latest, deepseek-r1:7b, deepseek-r1:1.5b"
http://139.162.60.37:52881/v1,"deepseek-r1:latest, llama3:8b-text-q4_K_S, qwen:latest, llama3:latest, mistral:latest"
http://175.27.143.201:11434/v1,QwQ:32b
http://1.94.146.81:11434/v1,"smollm2:135m, deepseek-r1:1.5b, nomic-embed-text:latest"
http://45.79.202.238:8028/v1,"deepseek-r1:latest, llama3:8b-text-q4_K_S, qwen:latest, llama3:latest, mistral:latest"
https://llm.zenithmedia.io/v1,"qwen2.5:7b, llama3.2:3b, gemma3:4b, phi4-mini:latest, gemma3:12b, deepseek-r1:7b, deepseek-r1:latest, gemma2:27b, phi3:latest, llama3:latest"
https://ia-llm.zenithmedia.io/v1,"qwen2.5:7b, llama3.2:3b, gemma3:4b, phi4-mini:latest, gemma3:12b, deepseek-r1:7b, deepseek-r1:latest, gemma2:27b, phi3:latest, llama3:latest"
http://139.162.1.177:3000/v1,"deepseek-r1:latest, llama3:8b-text-q4_K_S, qwen:latest, llama3:latest, mistral:latest"
http://222.106.138.190:11434/v1,"qwq:latest, gemma3:27b, jinbora/deepseek-r1-Bllossom:70b"
http://61.255.236.112:11434/v1,deepseek-r1:1.5b
http://69.62.108.214:11434/v1,llama3.2:1b
http://23.227.200.214:11434/v1,"llama3.2:latest, llama3.1:8b, smollm2:135m, qwen2.5:1.5b"
http://mail.bernhards-nurseries.co.uk:11434/v1,"smollm2:135m, llama2:latest, deepseek-r1:7b"
http://webmail.insirit.com:11434/v1,"llama3.2:latest, deepseek-r1:1.5b, deepseek-r1:8b"
http://34.135.140.160:8081/v1,llama3.2:latest
http://ai_api.hequ.tech/v1,"hequ_03031050:latest, hequ_0303:latest"
http://fshham.binglang6.com:11434/v1,"deepseek-r1:1.5b, nomic-embed-text:latest"
http://fshh.binglang6.com:11434/v1,"deepseek-r1:1.5b, nomic-embed-text:latest"
http://webdisk.pelycloud.com:11434/v1,"smollm2:135m, llama2:latest"
http://8.147.109.128:11434/v1,"llama3.2:latest, smollm2:135m, qwen2.5:1.5b, qwen2.5:0.5b, gemma2:2b"
http://123.56.253.101:11001/v1,deepseek-r1:1.5b
http://ollama.chasquia.com/v1,llama3.2:latest
https://ollama.aideas.io/v1,"qwen2.5:latest, llama3.3:latest, gw_pal_prod:latest, gw_palmetto_ds:latest, deepseek-r1:14b, ollama_gw_palmetto_jobs:latest, llama3.1:latest"
http://121.40.128.74:11434/v1,deepseek-r1:1.5b
http://67.220.95.60:11434/v1,deepseek-r1:7b
http://172.174.224.56:11434/v1,deepseek-r1:1.5b
http://121.18.160.106:11434/v1,"qwen:32b, qwen:7b, qwen2:7b, qwen2:latest"
http://34.232.132.50:8090/v1,"deepseek-r1:70b, deepseek-r1:8b"
http://54.69.242.238:5000/v1,llama3.2:latest
http://20.51.215.110/v1,"llama3.2:latest, huihui_ai/deepseek-r1-abliterated:32b"
http://36.111.148.43:11434/v1,llama3:latest
http://42.194.190.100:11434/v1,qwen2.5:0.5b
http://51.81.153.73:8888/v1,deepseek-r1:70b
http://ollama.aideas.io/v1,"qwen2.5:latest, llama3.3:latest, gw_pal_prod:latest, gw_palmetto_ds:latest, deepseek-r1:14b, ollama_gw_palmetto_jobs:latest, llama3.1:latest"
http://43.130.60.167:11434/v1,qwen2:0.5b
http://72.146.53.17/v1,llama3.2:latest
http://182.92.167.194:11434/v1,"qwen2:0.5b, nomic-embed-text:latest"
http://116.196.123.32:11434/v1,"deepseek-r1:1.5b, deepseek-r1:7b"
http://121.36.73.96:11434/v1,deepseek-r1:1.5b
http://78.107.239.120:11434/v1,"wizard-vicuna-uncensored:latest, phi3:latest, qwen2.5:14b, qwen2-math:latest, llama3.1:latest, deepseek-r1:latest, llama3:latest, qwen2.5-coder:7b, qwen2.5:latest, mistral:latest"
http://101.34.89.145:11434/v1,deepseek-r1:1.5b
http://49.4.62.154:11434/v1,"deepseek-r1:1.5b, deepseek-r1:8b"
https://ollama.chasquia.com/v1,llama3.2:latest
http://1.92.200.197:11434/v1,deepseek-r1:1.5b
http://cryvwuxtwowall.pelycloud.com:11434/v1,"smollm2:135m, llama2:latest"
https://ollama.e-sakura.com/v1,"llama3.2:latest, sqlcoder:latest, llama3.1:latest, gemma2:27b, mxbai-embed-large:335m, nomic-embed-text:v1.5, koesn/merak-7b-v4-alodokter:latest, mxbai-embed-large:latest, nomic-embed-text:latest, all-minilm:latest, llama3:latest"
http://15.204.72.54:11300/v1,"qwen2.5:14b, deepseek-r1:14b, hf.co/CompendiumLabs/bge-large-en-v1.5-gguf:F32, hf.co/unsloth/Phi-4-mini-instruct-GGUF:Q8_0, deepseek-coder-v2:16b, deepseek-r1:32b, phi4:latest"
http://www.fangcungengji.com:11434/v1,"qwq:latest, deepseek-r1:7b, nomic-embed-text:latest, deepseek-r1:32b"
http://mail.patriot-university.com:11434/v1,"smollm2:135m, deepseek-r1:7b"
http://mail.tarotbykevin.com:11434/v1,"smollm2:135m, deepseek-r1:7b"
http://185.232.70.35:11434/v1,"exaone-deep:2.4b-q8_0, qwq:latest, gemma3:27b, gemma3:12b, phi4-mini:latest, CognitiveComputations/dolphin-mistral-nemo:latest, CognitiveComputations/dolphin-mistral-nemo:12b-v2.9.3-Q4_K_M, smollm2:135m, llama2:latest, deepseek-r1:7b"
http://mlgyflkcjftool.pelycloud.com:11434/v1,"smollm2:135m, llama2:latest"
http://crm.fangcungengji.com:11434/v1,"qwq:latest, deepseek-r1:7b, nomic-embed-text:latest, deepseek-r1:32b"
http://beikatextile.com:11434/v1,"llama3.2:latest, deepseek-r1:1.5b, deepseek-r1:8b"
http://whamqtool.pelycloud.com:11434/v1,"smollm2:135m, llama2:latest"
http://otvlipxylfpan.pelycloud.com:11434/v1,"smollm2:135m, llama2:latest"
http://60.251.186.145/v1,"gemma3:12b, qwq:latest, phi4:latest, llama3.3:latest, llama3.2:latest, llama3.1:latest, aroxima/gte-qwen2-1.5b-instruct:latest, erwan2/DeepSeek-Janus-Pro-7B:latest, deepseek-r1:14b, deepseek-coder:33b, mxbai-embed-large:latest, qwen2.5:latest"
http://mail.artkernel.net:11434/v1,"smollm2:135m, r1-1776:latest"
http://rzyzuwall.pelycloud.com:11434/v1,"smollm2:135m, llama2:latest"
http://38.45.122.149:11434/v1,"smollm2:135m, deepseek-r1:1.5b"
https://model.ethci.app/v1,"MFDoom/deepseek-r1-tool-calling:latest, PetrosStav/gemma3-tools:27b, gemma3:4b, gemma3:latest, gemma3:27b"
http://compaasgold12.evl.uic.edu:11434/v1,deepseek-r1:8b
http://189.1.223.240:11434/v1,"smollm2:135m, deepseek-r1:1.5b"
http://40.162.43.130/v1,deepseek-R1:1.5b
http://27.106.116.226:11434/v1,deepseek-r1:14b
http://47.84.40.15:11434/v1,"llama3.1:8b-instruct-q4_K_M, qwen2.5:0.5b"
http://124.70.147.48:11434/v1,qwen2:0.5b
http://20.243.131.115:11434	/v1,"qwq:latest, deepseek-v2.5:latest, gemma3:27b, gemma3:latest, all-minilm:l6-v2, mxbai-embed-large:latest, llama3.3:latest, granite3.2-vision:latest, vanilj/qwq-32b-iq4_xs:latest, starcoder2:latest, smollm2:135m, smollm:1.7b, smallthinker:latest, qwq:32b, phi4:latest, minicpm-v:latest, llama3.2-vision:11b, huihui_ai/qwq-abliterated:32b, gemma:latest, dolphin3:latest, deepseek-r1:7b, deepseek-r1:latest, deepseek-r1:32b, deepseek-r1:14b, deepseek-r1:1.5b, DeepSeek-R1-Distill-Qwen-1.5B:latest"
http://20.243.131.115:11434/v1,"qwq:latest, deepseek-v2.5:latest, gemma3:27b, gemma3:latest, all-minilm:l6-v2, mxbai-embed-large:latest, llama3.3:latest, granite3.2-vision:latest, vanilj/qwq-32b-iq4_xs:latest, starcoder2:latest, smollm2:135m, smollm:1.7b, smallthinker:latest, qwq:32b, phi4:latest, minicpm-v:latest, llama3.2-vision:11b, huihui_ai/qwq-abliterated:32b, gemma:latest, dolphin3:latest, deepseek-r1:7b, deepseek-r1:latest, deepseek-r1:32b, deepseek-r1:14b, deepseek-r1:1.5b, DeepSeek-R1-Distill-Qwen-1.5B:latest"
http://20.51.215.110:443/v1,"llama3.2:latest, huihui_ai/deepseek-r1-abliterated:32b"
https://local.assistant.ollama.hub5.net/v1,"llama3.1:latest, mxbai-embed-large:latest, krith/meta-llama-3.1-70b-instruct-abliterated:IQ2_M, qwen2.5-coder:32b, gemma2:27b"
http://115.120.203.132:11434/v1,"llama3.2:1b, deepseek-r1:7b"
http://ppt.qr4t.com:11434/v1,"qwen:32b, qwen:7b, qwen2:7b, qwen2:latest"
http://bl.qr4t.com:11434/v1,"qwen:32b, qwen:7b, qwen2:7b, qwen2:latest"
http://mech.qr4t.com:11434/v1,"qwen:32b, qwen:7b, qwen2:7b, qwen2:latest"
http://47.102.47.176:11434/v1,"deepseek-r1:32b, deepseek-r1:14b, deepseek-r1:671b, qwq:latest"
https://deepseek-api.techlabfze.com/v1,deepseek-r1:1.5b
http://14.22.97.204:11434/v1,"gemma3:27b, deepseek-r1:32b, bge-m3:latest"
http://112.120.30.117:11434/v1,"qwen2.5-coder:14b, deepseek-coder:33b, huihui_ai/qwen2.5-coder-abliterate:32b, maryasov/qwen2.5-coder-cline:32b, codestral:latest, qwen2.5-coder:32b, deepseek-r1:70b, deepseek-r1:8b, llama3.3:latest, hf.co/Qwen/QwQ-32B-GGUF:Q8_0, qwq:32b"
http://207.148.27.195:11434/v1,deepseek-r1:1.5b
http://59.110.214.75:11434/v1,"deepseek-r1:1.5b, modelscope.cn/AI-ModelScope/Llama-3.2-11B-Vision-Instruct-GGUF:latest, llava:latest, shaw/dmeta-embedding-zh:latest, deepseek-r1:latest, qwen2:7b"
http://118.189.227.190:11434/v1,"smollm2:135m, deepseek-r1:70b"
http://184.155.198.71:9443/v1,"LoTUs5494/mistral-small-3.1:latest, MHKetbi/Mistral-Small3.1-24B-Instruct-2503:latest, mxbai-embed-large:latest, mistral-small:latest, qwq:latest, gemma3:4b, gemma3:12b, gemma3:27b, deepseek-r1:32b, deepseek-r1:14b, smollm2:135m, openthinker:32b, codestral:latest, mistral-small:24b, mistral:7b, mixtral:latest, qwen2.5:14b, llama3.2:latest, codellama:13b, phi4:latest, llama3.3:latest, llava:13b, gemma2:latest, phi3:14b, codellama:latest, mistral:latest, mistral-nemo:latest, gemma2:27b, llama3.2-vision:latest"
http://173.208.162.16:11434/v1,"smollm2:135m, llama3.2:3b, tinyllama:latest, deepseek-r1:14b, deepseek-r1:8b, deepseek-r1:7b, deepseek-r1:1.5b"
http://52.1.160.97:11434/v1,"gemma2:latest, llama3.2:latest, smollm2:135m, llama3.2-vision:latest, llava:latest, nomic-embed-text:latest, mxbai-embed-large:latest, snowflake-arctic-embed:latest, deepseek-r1:7b, deepseek-r1:8b, deepseek-r1:1.5b"
http://23.227.184.190:11434/v1,"smollm2:135m, llama2:latest, llama3.1:8b, deepseek-r1:1.5b"
http://39.105.7.174:11434/v1,"smollm2:135m, nomic-embed-text:latest"
http://47.94.170.127:11434/v1,"smollm2:135m, deepseek-r1:1.5B"
http://60.255.240.249:11434/v1,"smollm2:135m, mxbai-embed-large:latest, nomic-embed-text:latest, deepseek-r1:32b, deepseek-r1:70b"
http://1.95.187.94:11434/v1,"smollm2:135m, bge-m3:latest"
http://175.45.39.131:11434/v1,"smollm2:135m, modelscope.cn/BSC-LT/salamandraTA-7B-instruct-GGUF:latest, 7shi/llama-translate:8b-q4_K_M, qwen2.5:3b"
http://60.205.120.134:11434/v1,"smollm2:135m, deepseek-r1:1.5b, deepseek-r1:latest, deepseek-r1:7b"
http://101.132.181.64:11434/v1,"smollm2:135m, bge-m3:latest, nomic-embed-text:latest, deepseek-r1:1.5b, deepseek-r1:7b, deepseek-r1:14b"
http://139.155.109.59:11434/v1,"smollm2:135m, deepseek-r1:1.5b"
http://123.56.87.231:11434/v1,"smollm2:135m, deepseek-r1:1.5b"
http://119.91.228.114:11434/v1,deepseek-r1:1.5b
http://3.229.77.87:11434/v1,"hf.co/bartowski/huihui-ai_QwQ-32B-abliterated-GGUF:Q4_K_L, qllama/bce-reranker-base_v1:latest, qllama/bge-reranker-v2-m3:latest, linux6200/bge-reranker-v2-m3:latest, llava:34b, qwen2.5:72b-instruct, qwen2.5:32b-instruct, bge-m3:567m, deepseek-r1:32b, qwen2.5:32b, qwen2.5:72b, deepseek-r1:70b"
http://121.2.76.216:50001/v1,"gemma:2b, gemma2:2b"
http://61.55.140.248:11434/v1,smollm2:135m
http://182.92.223.5:11434/v1,"deepseek-r1:14b, qwen2.5:7b-instruct, qwen2.5:7b"
http://148.251.51.245:11434/v1,"deepseek-coder-v2:16b, llama2-uncensored:70b, llama2-uncensored:7b, deepseek-v3:latest, dolphin3:latest, codellama:latest, llama3.2:3b, smollm2:135m, codellama:70b, gemma:latest, llava:latest, moondream:latest, tinyllama:latest, llama2-uncensored:latest, llama3:latest, nemotron-mini:latest, granite3.1-moe:latest, granite3-moe:latest, command-r7b:latest, command-r:latest, qwq:latest, nomic-embed-text:latest, phi4:latest, llama3.2:1b, deepseek-r1:latest, qwen:7b"
http://123.56.223.229:11434/v1,"smollm2:135m, herald/dmeta-embedding-zh:latest, shaw/dmeta-embedding-zh:latest, deepseek-r1:1.5b"
http://47.96.17.128:9998/v1,"llama3:8b, deepseek-r1:32b, nomic-embed-text:latest, bge-m3:latest, deepseek-r1:7b"
http://140.119.164.212:11434/v1,"qwen:0.5b, codestral:22b, llama3.1:8b, gemma2:9b"
http://221.226.186.194:8003/v1,"deepseek-r1:14b, deepseek-r1:7b, qwen2.5:7b"
http://222.95.179.5:11434/v1,"huihui_ai/deepseek-r1-abliterated:7b, huihui_ai/deepseek-r1-abliterated:8b, deepseek-r1:latest, deepseek-r1:8b, BAAI/bge-m3:latest, bge-m3:latest, llama3.1:latest"
http://113.204.233.219:11434/v1,deepseek-r1:1.5b
http://114.32.187.84:11434/v1,"qwq:latest, llama3-gradient:1048k, hf.co/nctu6/Llama-3.1-TAIDE-LX-8B-Chat-GGUF:F16, llama3.3:70b, deepseek-r1:14b, llama3.2:latest, nomic-embed-text:latest, bge-m3:latest, llama3.1:8b"
http://112.126.78.117:10010/v1,deepseek-r1:1.5b
http://1.95.35.48:11434/v1,deepseek-r1:1.5b
http://52.68.102.71:11434/v1,"deepseek-r1:14b, chroma/all-minilm-l6-v2-f32:latest, all-minilm:latest, all-minilm:33m, deepseek-r1:latest, deepseek-r1:7b, qwen2.5:latest"
http://182.44.115.255:11434/v1,"bsahane/Qwen2.5-VL:7b, nomic-embed-text:latest, deepseek-r1:32b"
http://183.242.0.179:11434/v1,"qwe_local:32b, qwq:latest, deepseek-r1_local:32b, deepseek-r1_local:70b, deepseek-r1:32b, deepseek-r1:70b"
http://175.45.39.130:11434/v1,"smollm2:135m, modelscope.cn/BSC-LT/salamandraTA-7B-instruct-GGUF:latest, 7shi/llama-translate:8b-q4_K_M, qwen2.5:3b"
http://113.44.91.169:11434/v1,DeepSeekR1_1.5B:latest
http://182.44.14.84:11434/v1,"qwen:14b, deepseek-r1:14b, deepseek-r1:7b"
http://59.125.184.40:11434/v1,"smollm2:135m, hf.co/unsloth/DeepSeek-R1-Distill-Qwen-14B-GGUF:Q4_K_M, gemma3:27b, gte-Qwen2-1.5B-instruct:latest, qwq:latest, deepseek-r1-medical-cot:latest, quentinz/bge-large-zh-v1.5:latest, bge-m3:latest, zpoint_large_embedding_zh:latest, qwen2.5:32b, phi4:latest, deepseek-r1:32b, qwen2.5:7b, nomic-embed-text:latest, mistral:latest, Mistral-Nemo-IT-2407-ORPOall-f16:latest, hf.co/iecjsu/Mistral-Nemo-IT-2407-ORPOall-f16-v3:latest, hf.co/iecjsu/Mistral-Nemo-IT-2407-ORPOall-f16-v2:latest, Modelfile_Mistral-Nemo-IT-2407-sentiment-all:latest, llama31-8b-sentiment:latest, Mistral-Nemo-IT-2407-sementics:latest, llama3.1:70b, shaw/dmeta-embedding-zh:latest, llama3.2:3b, reflection:70b, phi-35-ChatMed_Q8_cj:latest, mistral-nemo:12b, phi3.5:3.8b, llama3.1:8b"
http://47.100.199.12:11434/v1,"smollm2:135m, deepseek-r1:1.5b"
http://58.16.209.125:11434/v1,deepseek-r1:7b
http://47.122.70.235:11434/v1,"smollm2:135m, deepseek-r1:latest"
http://49.232.207.14:11434/v1,"smollm2:135m, modelscope.cn/unsloth/DeepSeek-R1-Distill-Qwen-1.5B-GGUF:latest"
http://39.102.212.216:11434/v1,"deepseek-r1:1.5b, deepseek-r1:7b, bge-m3:latest, deepseek-r1:8b, nomic-embed-text:latest, deepseek-r1:14b"
http://124.222.216.175:11434/v1,"llama3.2-vision:11b, shaw/dmeta-embedding-zh:latest, EntropyYue/jina-embeddings-v2-base-zh:latest, deepseek-r1:8b, deepseek-r1:14b"
http://218.13.42.36:11434/v1,"aiden_lu/peach-9b-8k-roleplay:latest, deepseek-r1:8b"
http://175.6.146.33:11434/v1,deepseek-r1:1.5b
http://125.75.68.13:11434/v1,"llama3.2-vision:latest, deepseek-r1:7b, huihui_ai/tulu3-abliterate:latest, deepseek-r1:8b, deepseek-r1:14b"
http://60.250.194.38:11434/v1,"smollm2:135m, minicpm-v:latest, qwq:latest, qwen2.5:7b, mixtral:8x7b, llama3.2:3b, llama3.1:8b-instruct-q4_K_M, jcai/breeze-7b-instruct-v1_0:q4_K_M, gemma:7b-instruct-v1.1-q8_0, llama3.1:8b-instruct-q8_0"
http://220.171.31.138:11434/v1,"deepseek-r1:1.5b, bge-m3:latest"
http://47.104.3.14:10083/v1,"glm4:9b, qwen2.5:7b, qwen:7b, llama3:8b, deepseek-r1:8b"
http://115.190.34.58:11434/v1,"qwen-32b-instruct:q4_0, qwq-32b:q4_0, qwq-32b:f16, deepseek-r1:32b, deepseek-r1:14b"
http://123.60.70.145:11434/v1,"deepseek-r1:7b, deepseek-r1:14b, deepseek-r1:8b, deepseek-r1:32b, deepseek-r1:70b, deepseek-r1:1.5b"
http://119.23.67.12:11434/v1,deepseek-r1:14b
http://58.240.4.13:11434/v1,"smollm2:135m, qwen2.5:7b, deepseek-r1:14b"
http://112.111.7.74:11434/v1,"qwen2.5:32b, bge-large:latest, bge-m3:latest, qwen2.5:7b, qwen2.5:14b, qwq:latest, deepseek-r1:32b, llama3:latest, deepseek-r1:70b"
http://123.125.11.162:11434/v1,deepseek-r1:32b
http://140.122.140.8:11434/v1,"gemma3:4b, gemma3:12b"
http://140.122.140.8:11434/v1,"gemma3:4b, gemma3:12b"
http://183.162.254.159:8002/v1,"deepseek-r1:14b, nomic-embed-text:latest, deepseek-r1:8b"
http://121.199.74.139:11434/v1,"deepseek-r1:1.5b, deepseek-r1:7b, deepseek-r1:14b"
http://60.251.52.189:11434/v1,"qwen2.5:3b, mistral:latest, gemma3:latest, llama3.2:latest"
http://1.94.20.78:11434/v1,"qwen2.5:1.5b, bge-m3:latest, deepseek-r1:1.5b, qwen2.5:3b, deepseek-r1:latest"
http://122.114.52.47:11434/v1,"deepseek-r1:1.5b, deepseek-r1:8b"
http://223.93.131.64:11434/v1,"deepseek-r1:1.5b, deepseek-r1:7b"
http://120.46.180.215:6006/v1,"qwen2.5:1.5b, qwen2.5:3b"
http://43.138.39.79:11434/v1,"deepseek-r1:1.5b, deepseek-r1:7b"
http://119.96.196.173:11434/v1,"smollm2:135m, deepseek-r1:32b, deepseek-r1:70b, deepseek-r1:7b, deepseek-r1:1.5b, qwen2.5:1.5b"
http://59.12.187.123:11434/v1,"exaone-deep:32b-q8_0, exaone3.5:32b-instruct-q8_0, gemma3:1b, bge-m3:latest"
http://140.114.88.156:11434/v1,"llama3.1:8b, gemma3:latest, gemma2:latest, qwen2.5-coder:latest, llama3:latest, llama3.2:latest"
http://123.193.196.36:11434/v1,"gemma3:4b, gemma3:27b, MHKetbi/Mistral-Small3.1-24B-Instruct-2503:q2_K_L, MHKetbi/Mistral-Small3.1-24B-Instruct-2503:latest, llama3.2:latest, llama3:latest, llama2:latest"
http://123.193.196.36:11434/v1,"gemma3:4b, gemma3:27b, MHKetbi/Mistral-Small3.1-24B-Instruct-2503:q2_K_L, MHKetbi/Mistral-Small3.1-24B-Instruct-2503:latest, llama3.2:latest, llama3:latest, llama2:latest"
http://123.56.160.166:11434/v1,"smollm2:135m, deepseek-r1:1.5b"
http://36.111.69.192:11434/v1,deepseek-r1:7b
http://117.74.65.178:11434/v1,"llama3.2:latest, deepseek-r1:14b"
http://117.50.174.65:11434/v1,"qwen2.5:14b, all-minilm:latest, bge-m3:latest"
http://120.48.100.137:6103/v1,"deepseek-r1:14b, qwen2.5:32b, qwen2.5:14b, 07200925cp:latest, codelalamatt:latest, 0311codelalama:latest, 0311codellama:latest"
http://117.50.179.196:11434/v1,"smollm2:135m, hf.co/IlyaGusev/saiga_nemo_12b_gguf:Q5_K_M"
http://124.220.235.150:11434/v1,deepseek-r1:1.5b
http://117.72.41.69:11434/v1,"deepseek-R1:1.5B, llama3.2:3B, deepseek-R1:7B"
http://39.106.157.36:11434/v1,llama3.1:8b
http://124.222.204.126:11434/v1,deepseek-r1:1.5b
http://101.200.239.16:11434/v1,"deepseek-r1:latest, bge-m3:latest, llama3.2:latest"
http://113.141.73.253:11434/v1,"deepseek-r1:7b, deepseek-r1:14b, nomic-embed-text:latest"
http://27.45.232.28:11434/v1,llama3.1:8b
http://222.186.21.35:11434/v1,"qwq:latest, deepseek-r1:32b-qwen-distill-q4_K_M"
http://125.227.70.9:11434/v1,"llama3.2:latest, gemma3:latest, phi4:latest"
http://120.46.173.241:11434/v1,qwq:32b
http://117.50.48.25:11434/v1,"ZimaBlueAI/Qwen2.5-VL-7B-Instruct:latest, qwq:32b, qwen2.5:32b, mistral-small:24b, deepseek-r1:32b, bge-m3:latest"
http://211.72.15.150:11434/v1,"llama3.1:8b, gemma3:12b, gemma3:27b, gemma3:4b, yi:34b"
http://157.119.43.103:11434/v1,"llama2:latest, deepseek-r1:latest"
http://190.145.216.196:11434/v1,"aratan/razon:latest, mistral:7b, qwen2.5:0.5b, qwen2.5:1.5b, qwen2.5:7b, llama3:latest, llama3.2:3b"
http://37.27.109.171:11434/v1,"smollm2:135m, deepseek-r1:70b"
http://154.90.50.95:25105/v1,"deepseek-r1:latest, llama3:8b-text-q4_K_S, qwen:latest, llama3:latest, mistral:latest"
http://109.199.103.44:11434/v1,"llama3.2:1b, llama3:latest"
http://ollama-api.bmscloud.in.th/v1,"internlm/internlm2.5:7b-chat-1m, cogito:32b, gemma3:27b-it-qat, deepseek-r1:70b, granite-embedding:278m, johanteekens/Llama-4-Scout-17B-16E-Instruct:latest, r1-1776:70b, qwen2.5:14b-instruct, deepseek-r1:32b, Police_0702:latest, deepseek-coder-v2:16b, thirdeyeai/DeepSeek-R1-Distill-Qwen-7B-uncensored:latest, MFDoom/deepseek-r1-tool-calling:14b, llama3.2:1b, deepseek-r1:1.5b, DiagSist:latest, deepseek-r1:8b, deepseek-r1:14b, TextSum:latest, llama3.2:3b, llama3:8b, Pregnant-3.2-1501:latest, Pregnant-3.1-1501:latest, Pregnant-3-1501:latest, llama3.3:latest, llama3.1:8b, artifish/llama3.2-uncensored:latest"
http://103.88.123.114:11434/v1,"tinyllama:latest, phi:latest, deepseek-r1:1.5b, erwan2/DeepSeek-R1-Distill-Qwen-1.5B:latest, thirdeyeai/DeepSeek-R1-Distill-Qwen-7B-uncensored:latest, llama3.2:latest, llama3.3:latest"
http://38.54.9.229:1212/v1,"deepseek-r1:latest, llama3:8b-text-q4_K_S, qwen:latest, llama3:latest, mistral:latest"
http://38.54.9.151:5007/v1,"deepseek-r1:latest, llama3:8b-text-q4_K_S, qwen:latest, llama3:latest, mistral:latest"
http://102.216.82.208:11434/v1,"smollm2:135m, qwen2.5:1.5b, qwen2.5:0.5b, mxbai-embed-large:latest, phi3.5:latest"
http://154.93.37.60:55553/v1,"deepseek-r1:latest, llama3:8b-text-q4_K_S, qwen:latest, llama3:latest, mistral:latest"
http://38.54.9.229:9100/v1,"deepseek-r1:latest, llama3:8b-text-q4_K_S, qwen:latest, llama3:latest, mistral:latest"
http://95.216.245.92:11434/v1,"deepseek-r1:latest, gemma3:latest, llama3.2:latest"
http://46.31.77.162:11434/v1,"smollm2:135m, llama2:latest, deepseek-r1:7b"
http://129.151.168.51:11434/v1,"gemma3:1b, essay_writer:latest, EntropyYue/longwriter-glm4:9b, mxbai-embed-large:latest, gemma3:4b, phi4-mini:latest, minicpm-v:latest, granite3.2-vision:latest, granite3-guardian:2b, granite-embedding:278m, moondream:latest, granite3.1-moe:latest, granite3.2:2b, phi3.5:latest, deepseek-r1:latest"
http://183.239.125.40:11434/v1,"llama3.1:8b, qwq:latest"
http://114.32.5.23:11434/v1,"llama3.1:8b, gemma3:27b"
http://123.57.81.176:11434/v1,"qwen2.5:3b_ctx128k, qwen2.5:7b_ctx128k, deepseek-r1:7b, deepseek-r1:7b_ctx128k, qwen2:7b_ctx32k"
http://210.22.149.156:11434/v1,llama3.1:8b
http://114.115.165.145:11434/v1,"llama3.1:8b, test:latest"
http://152.67.195.0:11434/v1,"smollm2:135m, llama2:latest, deepseek-r1:7b"
http://49.0.71.93:11434/v1,llama3.1:latest
http://120.246.53.194:11434/v1,"deepseek-r1:32b, qllama/bge-reranker-v2-m3:latest, linux6200/bge-reranker-v2-m3:latest, bge-m3:latest, deepseek-r1:14b, deepseek-r1-distill-qwen-14b:latest, qwq-32b:latest, shaw/dmeta-embedding-zh:latest, nomic-embed-text:latest, deepseek-r1:1.5b"
http://bbb.ubn.net/v1,"hf.co/CSLin3303/qwen2.5-data01:latest, hf.co/mradermacher/Dmeta-embedding-zh-GGUF:Q4_K_M, bge-m3:latest, nomic-embed-text:latest, cwchang/jina-embeddings-v2-base-zh:latest, all-minilm:22m, deepseek-coder-v2:latest, qwen2.5-7b-instruct:latest, gemma3:12b, qwq:latest, phi4:latest, llama3.3:latest, llama3.2:latest, llama3.1:latest, aroxima/gte-qwen2-1.5b-instruct:latest, erwan2/DeepSeek-Janus-Pro-7B:latest, deepseek-r1:14b, deepseek-coder:33b, mxbai-embed-large:latest, qwen2.5:latest"
http://47.104.128.197:9010/v1,"deepseek-r1:1.5b, deepseek-r1:8b"
http://47.102.223.222:11434/v1,qwen2.5:0.5b
http://101.42.100.49:11434/v1,"deepseek-r1:1.5b, deepseek-r1:latest"
http://171.22.195.78:11434/v1,"smollm2:135m, deepseek-r1:70b"
http://171.22.195.88:11434/v1,"smollm2:135m, deepseek-r1:70b"
http://129.28.160.99:11434/v1,"gemma3:12b, deepseek-r1:14b"
http://121.129.5.120:11434/v1,"exaone-deep:7.8b, gemma3:latest, llama3.2:latest, qwq:latest, qwen2.5:1.5b, llama3.1:latest, bge-m3:latest, paraphrase-multilingual:latest, mxbai-embed-large:latest, codegemma:latest, nomic-embed-text:latest, llava:latest, codellama:latest, qwen2.5-coder:latest, llama3.2-vision:latest, exaone3.5:latest, qwen2.5-coder:14b, bona/bge-m3-korean:latest, deepseek-r1:14b, qwen2.5:14b-instruct-q4_K_M, deepseek-r1:7b, deepseek-r1:8b, smollm2:135m, qwen2.5:14b-instruct-8k, deepseek-r1:7b-8k, EEVE-Korean-Instruct-10.8B:latest"
http://211.104.171.186:11434/v1,"Llama3.2-Koren:latest, bge-m3:latest, llama-3-Korean-Bllossom:latest, exaone3.5:latest"
